0.014258,0.017052
0.035246,0.016891
0.062070,0.051579
0.041552,0.045759
0.025768,0.032059
0.218142,0.183300
0.262741,0.348103
0.152618,0.288718
0.101485,0.163755
0.151385,0.169186
0.039850,0.043502
0.030217,-0.021538
0.093415,0.094005
0.155723,0.230189
0.188707,0.110831
0.101824,0.134609
0.023363,0.055309
0.024261,0.031532
0.056891,-0.005868
0.051924,0.026074
0.034569,0.043259
0.081717,0.101933
0.119078,0.058484
0.026629,0.049946
0.011769,0.093918
0.055285,0.034462
0.353169,0.148188
0.081248,0.126357
0.028500,0.041105
0.383440,0.211915
0.067307,0.027178
0.088100,0.053327
0.048573,0.190258
0.095446,0.041698
0.030725,0.014600
0.038317,0.108558
0.051794,0.137529
0.069667,0.058027
0.026726,0.032978
0.152521,0.085363
0.137690,0.131554
0.035280,0.016195
0.029390,0.019287
0.065938,0.048501
0.038123,0.006222
0.123459,0.090198
0.030203,0.043370
0.047819,0.070460
0.037978,0.043807
0.235792,0.501686
0.119711,0.132234
0.343903,0.202152
0.090039,0.055860
0.016468,-0.004216
0.028486,0.025643
0.014285,-0.001701
0.023091,0.068660
0.030333,0.053400
0.091742,0.058077
0.044618,0.063256
0.088497,0.090060
0.149373,0.120563
0.230347,0.103270
0.047935,0.086711
0.054686,0.103113
0.037224,0.041139
0.012217,-0.002797
0.028384,0.017921
0.065508,0.025274
0.040773,0.038842
0.043331,0.059150
0.033036,-0.026569
0.022965,0.054938
0.111191,0.126777
0.031653,0.036324
0.010851,0.011812
0.020958,0.069284
0.127206,0.138889
0.018454,0.050391
0.078661,0.091366
0.011877,0.016271
0.156728,0.175150
0.202774,0.106216
0.134281,0.190363
0.020265,0.031123
0.036373,0.130018
0.071915,0.155959
0.143343,0.093350
0.067263,0.043319
0.030140,0.014002
0.136810,0.112976
0.010630,0.063044
0.076577,0.025707
0.055082,0.103463
0.022513,0.099067
0.026561,0.038512
0.178769,0.119641
0.053187,0.080713
0.029622,0.034563
0.116171,0.039127
0.065672,0.066791
0.012856,0.015474
0.016000,-0.006149
0.186008,0.132538
0.171859,0.345495
0.093961,0.095357
0.040798,0.070048
0.063641,0.080107
0.201903,0.097048
0.064507,0.081552
0.269632,0.249928
0.087061,0.108519
0.091379,0.037808
0.011956,0.018403
0.053366,0.041140
0.206154,0.118679
0.090978,0.092291
0.050527,0.034678
0.017055,0.030015
0.025473,0.025064
0.307568,0.217207
0.041078,0.035542
0.037804,0.064897
0.029603,0.060653
0.021169,0.021135
0.151641,0.124117
0.075987,0.124638
0.083589,0.130576
0.013455,0.044131
0.016970,0.031392
0.142531,0.109436
0.355794,0.150415
0.010538,-0.004007
0.022228,0.070140
0.022490,0.029986
0.020155,0.013154
0.124044,0.135204
0.050682,0.118901
0.214230,0.168856
0.021620,0.023847
0.153087,0.171093
0.221725,0.175105
0.013169,0.028070
0.055198,0.067876
0.040034,0.009129
0.148880,0.080791
0.072249,0.064918
0.047132,0.042213
0.390935,0.217765
0.046857,0.080868
0.053559,0.069637
0.055895,0.123046
0.081461,0.090065
0.195279,0.099424
0.077525,0.122675
0.038989,0.045147
0.065784,0.083118
0.090581,0.091933
0.034506,0.024141
0.079299,0.097093
0.084773,0.056823
0.019579,0.021238
0.131815,0.207626
0.022182,0.045089
0.045333,0.040362
0.013923,0.065703
0.013213,0.065703
0.089977,0.123261
0.452416,0.253022
0.027122,0.058351
0.029970,-0.000793
0.033563,0.041918
0.083821,0.034384
0.011876,0.005788
0.015105,0.023604
0.017325,0.031992
0.027325,0.090481
0.165152,0.135254
0.058457,0.070472
0.122337,0.204270
0.059076,0.022900
0.025942,0.026931
0.134300,0.163416
0.144417,0.152356
0.250497,0.154043
0.024164,0.025723
0.092917,0.039283
0.042804,0.059203
0.010446,0.063200
0.102675,0.107505
0.024704,0.056359
0.190665,0.172865
0.027780,0.072437
0.055972,-0.003607
0.028162,0.016551
0.019109,0.009299
0.457518,0.255507
0.209365,0.164763
0.030768,0.126279
0.066707,0.024382
0.027108,0.023832
0.027379,0.010900
0.241126,0.227266
0.038370,0.008110
0.022966,0.026596
0.162928,0.072599
0.012838,0.019858
0.060900,0.122069
0.046576,0.069634
0.144678,0.157973
0.079778,0.099523
0.048598,0.063087
0.080972,0.053601
0.077428,0.088753
0.019138,0.021455
0.096935,0.069102
0.070136,0.067971
0.306349,0.252842
0.017661,-0.012278
0.098961,0.128950
0.015386,-0.012914
0.143474,0.120389
0.037703,0.155854
0.027997,0.051602
0.268312,0.344447
0.034240,0.060360
0.063308,0.071258
0.182367,0.128223
0.133275,0.117099
0.032403,0.078907
0.036218,0.037276
0.048346,0.031658
0.093608,0.137405
0.065609,0.071803
0.068385,0.085095
0.038404,0.028984
0.059633,0.045832
0.031213,0.058768
0.033921,0.090481
0.142289,0.150238
0.068612,0.122675
0.027756,0.014309
0.039192,0.091163
0.013414,0.049133
0.083439,0.055008
0.019765,-0.003906
0.040846,0.058673
0.191231,0.113049
0.142879,0.091501
0.025536,0.121587
0.107782,0.218717
0.514410,0.396860
0.124523,0.079134
0.052703,0.108567
0.056765,0.112084
0.384262,0.321193
0.014503,0.020856
0.197706,0.210086
0.071678,0.069388
0.225555,0.166895
0.029656,0.039879
0.079788,0.127612
0.138101,0.282477
0.037756,0.042464
0.190414,0.094976
0.102438,0.082043
0.014423,0.050451
0.122719,0.063199
0.045706,0.064753
0.020771,0.034701
0.031450,0.000324
0.100731,0.105117
0.148430,0.227833
0.139035,0.148370
0.015480,0.033736
0.233630,0.221431
0.033824,0.078946
0.013306,0.021732
0.024637,0.056042
0.104837,0.205855
0.098294,0.095861
0.082646,0.086646
0.044864,0.038507
0.036953,0.064130
0.021282,0.068559
0.017498,-0.007773
0.031890,0.070048
0.148479,0.160836
0.217547,0.215093
0.036818,0.002267
0.199766,0.154934
0.199350,0.302108
0.263969,0.215093
0.171743,0.064333
0.097641,0.071026
0.187783,0.092561
0.017256,0.051233
0.296639,0.169262
0.068274,0.075796
0.081558,0.030581
0.140877,0.155102
0.042998,0.100190
0.070155,0.086551
0.019546,-0.004486
0.057456,0.166716
0.108681,0.036615
0.193789,0.107653
0.112419,0.197303
0.108468,0.076194
0.033210,0.015099
0.062984,0.070968
0.093458,0.094519
0.194998,0.181105
0.051760,0.067858
0.073777,0.111072
0.030406,0.074682
0.038104,0.065511
0.032456,0.077332
0.065392,0.073167
0.023730,0.041808
0.022802,0.068310
0.022681,0.015647
0.158643,0.119641
0.097341,0.199759
0.147178,0.078644
0.309270,0.218977
0.016042,0.125864
0.276494,0.348144
0.041049,0.077387
0.120287,0.076292
0.016655,0.019056
0.011716,0.064060
0.017666,-0.005119
0.159809,0.128939
0.045111,0.114481
0.074855,0.202935
0.014567,0.037744
0.092472,0.195760
0.016788,0.049432
0.032814,0.019544
0.115964,0.083234
0.166791,0.185870
0.078018,0.126228
0.097694,0.093268
0.047181,0.005004
0.137913,0.197454
0.010926,0.032202
0.014091,0.005238
0.102777,0.216312
0.089261,0.143668
0.052800,0.142812
0.020460,0.028211
0.077467,0.082041
0.045909,0.065427
0.076369,0.081097
0.148421,0.151923
0.043897,0.067517
0.051610,0.063815
0.029168,0.053400
0.065053,0.070472
0.056393,0.064891
0.033394,0.076570
0.033829,0.095907
0.074130,0.149395
0.019249,0.019543
0.141994,0.118579
0.168271,0.079372
0.065793,0.073528
0.038704,0.037764
0.028863,0.091495
0.023016,0.108069
0.066485,0.081337
0.068274,0.151753
0.032441,0.058571
0.049062,0.071908
0.087858,0.190363
0.031972,0.056780
0.190017,0.416216
0.179872,0.071908
0.033984,0.060084
0.149446,0.167003
0.135287,0.195287
0.107395,0.138912
0.138754,0.115333
0.032127,0.075718
0.110567,0.089368
0.076925,0.002627
0.039086,0.006111
0.017967,-0.005838
0.191357,0.177091
0.069120,0.081530
0.078037,0.078531
0.042935,0.066818
0.096031,0.092326
0.071698,0.090899
0.104600,0.121196
0.198223,0.153677
0.073376,0.110725
0.035101,0.055425
0.013675,0.069742
0.115272,0.042923
0.203330,0.244347
0.157870,0.126630
0.032543,0.017535
0.010290,0.017403
0.051542,0.074179
0.010776,0.064830
0.144542,0.092485
0.016615,0.019570
0.045324,0.042502
0.013412,0.032680
0.026745,0.019643
0.018418,0.019528
0.013105,0.071682
0.126360,0.067885
0.011763,0.067110
0.138846,0.121519
0.020534,0.033098
0.058922,0.067226
0.014316,0.008168
0.018915,0.019782
0.018800,-0.003795
0.033394,0.121168
0.164465,0.104082
0.041770,0.083574
0.030531,0.146326
0.065039,0.023366
0.078603,0.114679
0.020948,0.022932
0.096200,0.032537
0.018782,0.056038
0.015199,0.029846
0.042833,0.095741
0.015461,0.043344
0.042350,0.031801
0.019625,0.041735
0.101442,0.131076
0.010916,0.005055
0.016637,0.069837
0.041644,0.060979
0.034463,0.099255
0.403798,0.259339
0.020716,0.132469
0.072007,0.055102
0.064096,0.053307
0.083419,0.104036
0.357376,0.259339
0.096065,0.076846
0.140456,0.117394
0.150597,0.331755
0.056702,0.060000
0.049773,0.068506
0.091195,0.063090
0.013884,0.063044
0.078115,0.027202
0.294937,0.167341
0.039255,0.074549
0.055556,0.107259
0.190501,0.206768
0.047060,0.038466
0.045193,0.050565
0.058525,0.125428
0.017736,0.055521
0.142908,0.156637
0.100131,0.080541
0.038950,0.064674
0.019866,0.080135
0.145142,0.095197
0.057568,0.105640
0.054120,0.069646
0.076258,0.113230
0.052601,0.101281
0.123502,0.111318
0.043182,0.062410
0.187164,0.109478
0.048317,-0.021569
0.073806,0.056946
0.033636,0.057734
0.278907,0.118611
0.038718,0.043180
0.093540,0.074542
0.292998,0.165148
0.122342,0.134577
0.033341,0.040574
0.019530,0.057200
0.013607,-0.002911
0.206691,0.181965
0.037287,0.004191
0.124107,0.083397
0.025444,0.055745
0.044192,0.063087
0.114595,0.111318
0.170539,0.172865
0.024458,0.003961
0.094488,0.117775
0.013104,0.071328
0.172652,0.074893
0.067142,0.047385
0.210564,0.154151
0.124827,0.079563
0.047098,0.065548
0.180771,0.068213
0.047862,0.022110
0.020881,0.052992
0.046475,0.100283
0.072471,0.066255
0.393639,0.343029
0.312911,0.222752
0.015131,0.041679
0.031068,0.075538
0.011756,0.040800
0.095383,0.062795
0.099508,0.045572
0.058757,0.085313
0.206734,0.162540
0.073695,0.115525
0.378575,0.208091
0.371022,0.381509
0.111621,0.079563
0.103594,0.135981
0.122564,0.082006
0.576500,0.527321
0.106640,0.125941
0.016031,0.018979
0.011654,0.028131
0.085605,0.029742
0.390326,0.202152
0.070885,0.136493
0.089846,0.193586
0.140911,0.065601
0.175297,0.048154
0.368159,0.160801
0.028945,0.055444
0.010000,0.016072
0.198639,0.185095
0.024525,0.072437
0.019524,0.031752
0.048660,0.071546
0.161511,0.130954
0.012627,0.081087
0.107346,0.130274
0.060967,0.047663
0.054855,0.063465
0.072389,0.107843
0.070213,0.153997
0.014360,0.007253
0.136206,0.064858
0.111210,0.039038
0.026605,0.071503
0.074270,0.130391
0.012146,0.007803
0.040870,0.097975
0.070788,0.052180
0.300440,0.306003
0.083352,0.056695
0.108018,0.114032
0.126631,0.085677
0.286107,0.200583
0.073729,0.092558
0.045024,0.083574
0.073482,0.067595
0.011386,0.047105
0.078269,0.075427
0.070537,0.071438
0.022179,-0.006826
0.280101,0.205449
0.014360,0.018217
0.149842,0.122338
0.033844,0.048193
0.031663,0.017374
0.011132,0.027070
0.067210,0.030798
0.055643,0.096518
0.014667,0.018347
0.145239,0.076189
0.013351,0.005880
0.349392,0.503814
0.406511,0.273947
0.056006,0.059203
0.103062,0.119886
0.222015,0.161613
0.164630,0.074764
0.133623,0.128140
0.076045,0.086646
0.054956,0.082177
0.067307,0.042412
0.011563,0.069302
0.122056,0.077761
0.175810,0.068126
0.112714,0.139581
0.360664,0.154520
0.202290,0.156994
0.066296,0.041051
0.034347,0.020788
0.114919,0.074401
0.039197,0.158575
0.084435,0.071026
0.043157,0.068127
0.026000,0.023256
0.031349,0.093704
0.036590,0.026144
0.014239,0.041210
0.034323,0.075538
0.121017,0.061001
0.027142,0.026058
0.053201,0.032474
0.020519,0.020437
0.057582,0.098940
0.990000,0.577192
0.109358,0.137202
0.010758,0.019281
0.268206,0.154904
0.100015,0.094005
0.046881,0.115889
0.151042,0.121509
0.025846,0.057620
0.027741,0.028797
0.021170,0.054703
0.063390,0.129809
0.107143,0.035136
0.083221,0.031592
0.013254,0.015860
0.067036,0.040414
0.052853,0.106761
0.010771,0.013446
0.134063,0.026626
0.058951,0.060000
0.037906,0.040919
0.210047,0.184249
0.038181,0.100183
0.079203,0.052096
0.014571,0.052862
0.174514,0.148520
0.055314,0.077564
0.010384,0.046464
0.013132,0.004506
0.094759,0.140563
0.226135,0.215527
0.016100,0.048939
0.077172,0.050369
0.092003,0.073134
0.394146,0.265089
0.069014,0.023465
0.030947,0.093350
0.018902,0.027176
0.076901,0.132742
0.019990,0.052267
0.118256,0.074608
0.029124,0.027968
0.037949,0.031801
0.012557,0.021156
0.016830,0.045008
0.291983,0.181941
0.134900,0.060936
0.036470,0.062382
0.023134,0.054458
0.305629,0.215183
0.059995,0.119775
0.107124,0.123340
0.096384,0.160956
0.031179,0.077119
0.187720,0.148520
0.035478,0.072739
0.391520,0.263189
0.016860,0.070608
0.260270,0.279873
0.101606,0.070263
0.013777,0.017627
0.178721,0.123878
0.018762,0.040301
0.089532,0.062112
0.025797,0.042863
0.074889,0.079293
0.089909,0.210123
0.038907,0.038939
0.018928,0.045089
0.281006,0.197956
0.399016,0.268591
0.022498,0.024728
0.034240,0.053992
0.016315,0.030645
0.195298,0.116609
0.111055,0.073756
0.020660,0.040753
0.051156,0.079030
0.092191,0.093913
0.198659,0.112015
0.126529,0.310251
0.092607,0.017545
0.043559,0.037899
0.612816,0.378101
0.191158,0.105284
0.015269,0.029149
0.033423,0.037858
0.018616,0.011631
0.030967,0.028025
0.041175,0.122045
0.038592,0.033180
0.039473,0.028906
0.012061,-0.000635
0.137168,0.064748
0.035633,0.036685
0.021774,0.078943
0.040633,0.011941
0.043080,0.112864
0.071543,0.135139
0.090160,0.092259
0.016095,0.029297
0.208499,0.236860
0.015676,-0.001815
0.058989,0.074275
0.036571,0.004377
0.103976,0.083434
0.063143,0.026858
0.025468,0.048273
0.248079,0.154904
0.110185,0.151685
0.037248,0.074220
0.199655,0.199030
0.149040,0.058599
0.367289,0.152326
0.444442,0.378145
0.075498,0.094002
0.052959,0.067025
0.078385,0.052052
0.173281,0.065771
0.097805,0.144127
0.321127,0.144036
0.073956,0.089670
0.285498,0.281336
0.398832,0.290390
0.090368,0.090065
0.218045,0.256728
0.046044,0.061416
0.106505,0.085713
0.277205,0.116561
0.043486,0.139265
0.031586,0.016808
0.135045,0.118505
0.144098,0.121780
0.019837,0.068660
0.014153,0.048517
0.032770,0.020453
0.034327,0.098289
0.043796,0.018127
0.062171,0.196027
0.093279,0.271361
0.141757,0.134953
0.206357,0.160302
0.775199,0.444979
0.228766,0.217606
0.177667,0.104082
0.081766,0.137068
0.497727,0.448556
0.056639,0.094662
0.038486,0.003291
0.040290,0.111755
0.208799,0.330354
0.044792,0.034756
0.088661,0.149710
0.142782,0.201439
0.104430,0.076220
0.049202,0.111755
0.184118,0.137189
0.135166,0.129435
0.077650,0.090059
0.076765,0.094662
0.085682,0.182199
0.392942,0.436061
0.051992,0.013065
0.078617,0.123980
0.080644,0.029652
0.352907,0.359850
0.039100,0.067113
0.017344,0.100653
0.019014,0.086142
0.020994,0.080354
0.016210,0.099502
0.051494,0.067133
0.078593,0.163045
0.074430,0.056938
0.122999,0.150990
0.200177,0.241098
0.066059,0.106761
0.015736,0.018268
0.071538,0.053259
0.069086,0.049943
0.075624,0.051554
0.040261,0.058094
0.025367,0.087680
0.063206,0.192801
0.296349,0.184142
0.582061,0.306782
0.099793,0.133037
0.012711,0.051986
0.055396,0.042888
0.016846,0.018705
0.047224,0.039166
0.074391,0.127289
0.218059,0.160558
0.022702,0.023832
0.039448,0.061416
0.060213,0.081530
0.063999,0.083783
0.122405,0.109436
0.126670,0.137535
0.149804,0.210402
